0.9841	0.96508	0.92063	0.93651	0.95873
0.96508	0.95238	0.88571	0.92698	0.92381
0.95556	0.93968	0.88254	0.90794	0.90794
0.95238	0.94603	0.87937	0.89206	0.89524
0.93651	0.93333	0.84127	0.89206	0.85714
0.93016	0.92381	0.84444	0.87937	0.85079
0.92698	0.91111	0.83175	0.89524	0.84127
0.93651	0.91746	0.86667	0.89524	0.86984
0.93333	0.92381	0.8381	0.87619	0.84762
0.91429	0.89206	0.82857	0.86349	0.83175
0.88571	0.86984	0.81905	0.85079	0.82857
